id,title,poster,director,cast,genre,nation,running_time,release_date,ratings,synopsis,keyword,status,avg_grade,viewer,cnt_click
186239,어서오시게스트하우스,https://movie-phinf.pstatic.net/20200721_21/159529714754610k3H_JPEG/movie_image.jpg,심요한,이학주|박선영|신민재,코미디|드라마,대한민국,99.0,20200813,15세 관람가,"뭐 하나 쉬운 게 없는 인생이지만,
못해본 게 취업만은 아니잖아?!꿈도 졸업도 미룬 채 대학교 5학년이 된 준근. 계절학기 신청 클릭전쟁에도 실패하고 기숙사에서도 쫓겨나자, 얼떨결에 서핑 게스트하우스 [어서오시게스트하우스]에서 숙식 알바를 시작한다.  그러다 우연히 바닷가에서 만난 금수저 서퍼 성민과 시비가 붙은 준근은 홧김에 양양 바다를 걸고 서핑 배틀을 벌이기로 한다. 서핑이라곤 1도 모르는 준근을 위해 게하 베테랑 서퍼 3인방이 나서지만 준근의 몸은 도무지 보드 위에서 일어설 기미조차 보이지 않는데…  서핑도 취업도 제자리 걸음, 열정만렙 준근의 객기 충만한 서핑 도전기가 지금 시작된다!",서핑|취업|시작|서퍼|하나,0,9.5,47,0
186240,좀비파이터,https://movie-phinf.pstatic.net/20200616_120/1592270291612q1j48_JPEG/movie_image.jpg,임지환,하준호|김단미|전현경,드라마|액션|공포|가족,대한민국,71.0,20200416,15세 관람가,"멀지 않은 미래. 알 수 없는 좀비 바이러스의 출몰 이후 11년. 우여곡절 끝에 다시금 도시를 탈환한 인간들에겐 좀비에 대한 분노만이 남았다. 한때 자신들의 가족이었던 감염체는 더 이상 가족이 아닌 그저 좀비일 뿐이다. 그리고 안전한 도시 밖에서는 ‘좀비 파이터클럽’ 이라는 새로운 불법스포츠가 탄생하고, 어쩌면 좀비보다 더 악랄한 인간들은 이 ‘좀비 파이터클럽’을 이용하려 든다. 한편, 인간임에도 불구하고 ‘좀비 파이터클럽’에 참가하고 있는 ‘베인’은, 좀비들과 싸워 이기면 받는 대전료를 모아 자신의 딸인 ‘사라’와 함께 안전구역으로 가려는 계획을 세우는데…",좀비|인간|도시|자신|가족,0,6.3,45,0
186241,나만 없어 고양이,https://movie-phinf.pstatic.net/20190722_46/15637617991017GsHL_JPEG/movie_image.jpg,복운석,김소희|허정도|권수정,가족|판타지|드라마,대한민국,97.0,20190822,전체 관람가,"생애 첫 이별을 극복 중인 20살 청춘 나래 집사에겐 사랑가득 남친냥이 ♥사랑이, 갑작스럽게 직장을 잃은 기러기 아빠 김과장에겐 희망가득 홉냥이 ♥복댕이, 고양이 동생을 키우고 싶은 발레 소녀 수정이에겐  멋짐가득 낭만냥이 ♥수연이, 어쩌다 고양이 아내를 둔 할아버지 석봉 집사에겐 정이가득 여보냥이 ♥순자…  기쁘고, 화나고, 슬프고, 즐거운 이 모든 감정을 보는 순간 빠져드는 ♥갓냥이들과 함께 하세요.",가득|집사|사랑|고양이|정이,0,7.6,50,0
186259,별의 정원,https://movie-phinf.pstatic.net/20190614_185/1560474812335OJ3h9_JPEG/movie_image.jpg,원종식,김연우|전태열|신용우,애니메이션,대한민국,75.0,20190704,전체 관람가,"“어둠을 되찾아오지 않으면 모든 것이 사라지게 될 거야!”어둠을 무서워하고 엄마와 사이도 좋지 못한 사춘기 도시 소녀 ‘수하’. ‘별 볼 일 없는 곳’이라 여긴 수하리의 외갓집에서 방학을 보내게 된 ‘수하’는 우주의 별이 담긴 ‘어둠의 돌’을 통해 별의 정원으로 들어가게 되고, 정원사 ‘오무’와 함께 사라질 위기에 처한 우주를 구하기 위해 떠나게 되는데… 그리운 아빠와 엄마에 대한 마음, 그리고 자신이 품은 어둠의 비밀과 마주하게 된 ‘수하’는 ‘오무’와 함께 빼앗긴 어둠을 되찾고 우주의 별들을 구할 수 있을까?",어둠|우주|엄마|사이|사춘기,0,9.8,50,0
186278,클리닝 레이디,https://movie-phinf.pstatic.net/20210714_44/1626241431516QgolS_JPEG/movie_image.jpg,존 노츠,알렉시스 피터스|레이첼 알리그,공포|스릴러,미국,90.0,20210708,청소년 관람불가,"자칭 '사랑 중독자' 앨리스는 유부남 마이크와 바람을 피우고 있다.
 아무리 노력해도 불륜 관계에서 벗어나지 못하는 앨리스는 정신을 딴 데로 돌리려다가
 화상으로 끔찍한 상처를 입은 여자 청소부 셸리와 가까워진다.
 너무나 다른 겉모습과 달리 예상치 못한 유대감을 공유하는 두 사람.
 그러나 셸리는 사실 외면보다 내면에 더 충격적인 상처를 안고 있었고,
 앨리스를 '완벽하게' 만들어 주려는 셸리의 시도는 파국으로 치닫는데...",앨리스|셸리|상처|자칭|유부,0,6.3,6,0
186586,아이 씨 유,https://movie-phinf.pstatic.net/20210304_145/1614836377669TftlG_JPEG/movie_image.jpg,아담 랜달,헬렌 헌트|존 테니|주다 루이스,공포|스릴러,미국,97.0,20210311,15세 관람가,"열 살 소년 실종 사건이 발생한 어느 교외 도시, 
 사건 담당 형사 그렉은 이 사건이 15년 전 일어났던
 아동 연쇄 살인 사건과 관련이 있음을 직감한다.
 
 한편, 불안 증세를 겪던 그렉의 아내 재키는
 주변 물건이 사라지는 등 이상한 일들이 벌어지자 
 집 안에 누군가 숨어 있음을 눈치채게 되는데…",사건|그렉|소년|실종|발생,0,7.7,48,0
186613,작은 아씨들,https://movie-phinf.pstatic.net/20200309_102/1583733575200NVLwA_JPEG/movie_image.jpg,그레타 거윅,시얼샤 로넌|엠마 왓슨|플로렌스 퓨,드라마|멜로/로맨스,미국,135.0,20200212,전체 관람가,"Dear women
그해 겨울, 사랑스러운 자매들을 만났다배우가 되고 싶은 첫째 메그(엠마 왓슨) 작가가 되고 싶은 둘째 조(시얼샤 로넌) 음악가가 되고 싶은 셋째 베스(엘리자 스캔런) 화가가 되고 싶은 막내 에이미(플로렌스 퓨) 이웃집 소년 로리(티모시 샬라메)는 네 자매를 우연히 알게되고 각기 다른 개성의 네 자매들과 인연을 쌓아간다.  7년 후, 어른이 된 그들에겐 각기 다른 숙제가 놓이게 되는데…",자매|각기|다른|겨울|배우,0,9.3,45,0
186615,미드웨이,https://movie-phinf.pstatic.net/20200130_82/1580371434525r44gc_JPEG/movie_image.jpg,롤랜드 에머리히,에드 스크레인|패트릭 윌슨|루크 에반스,액션|드라마,미국,136.0,20191231,15세 관람가,"진주만은 서막에 불과했다
이번에는 반드시 끝내야 한다1941년 진주만 공습 이후, 
 전 세계를 향한 일본의 야욕이 거세지고, 
 역사상 최대 규모의 미국 본토 공격을 계획한다.
 
 미군은 진주만 다음 일본의 공격 목표가 어디인지 암호를 해독하기 위해 애쓰고, 
 동시에 긴박하게 전열을 정비해 나간다.
 가까스로 두 번째 타겟이 ‘미드웨이’라는 것을 알아낸 미국은 
 반격을 준비하지만, 절대적으로 불리한 상황이다.
 
 전 세계의 역사를 바꾼 위대한 전투의 이야기가 지금부터 시작된다!",진주만|세계|일본|미국|공격,0,9.8,48,0
186616,굿 라이어,https://movie-phinf.pstatic.net/20191107_178/1573106093594FSkk6_JPEG/movie_image.jpg,빌 콘돈,헬렌 미렌|이안 맥켈런,스릴러,미국,109.0,20191205,15세 관람가,"평생을 공들인 계획, 드디어 실행에 나선다!
거짓말은 완벽하게, 복수는 우아하게!부유한 미망인 ‘베티(헬렌 미렌)’는 온라인 데이트 사이트에서 ‘로이(이안 맥켈런)’를 만나고, 두 사람은 서로를 의지하며 좋은 관계를 만들어나간다. 하지만 사실 로이는 베티의 돈을 노리고 의도적으로 접근했던 것. 이를 모르는 베티는 로이가 제안한대로 공동 계좌를 만들어 본인의 재산과 로이의 재산을 합하는 데 동의하고, 두 사람은 베를린으로 여행을 떠난다. 그 곳에서 베티는 로이의 정체를 알게 되고 로이에게 복수를 감행하는데…",로이|베티|복수|사람|재산,0,8.8,49,0
186640,폐교,https://movie-phinf.pstatic.net/20190814_20/1565746252497lIbtI_JPEG/movie_image.jpg,최효원,천이슬|이윤수|서도현,공포,대한민국,81.0,20190905,15세 관람가,"공포의 학교 문이 열린다!매일 밤 악몽에 시달리는 유라는 오랜만에 고등학교 친구들에게 연락해 만나기로 한다.  이제는 촉망 받는 화가로 잘나가는 진태, 일진 출신의 재벌 아들 인석, 인석을 좋아하는 혜진,  그리고 은석의 꼬봉이었던 성호는 오랜만에 모인다. 유라는 친구들에게 학창시절 자살한  친구를 기억하냐고 묻는다. 모두들 당황하며 기억이 나지 않는다고 하는 친구들.  화장실에 간 유라는 거울에 비친 자신의 모습에 놀라 기절하고 만다. 유라를 집에 데려다 주기  위해 모두 인석의 차를 타고 낯선 길을 가던 친구들은 교통사고가 나고 모두 의식을 잃고 많다.  친구들이 깨어난 곳은 낯이 익은 폐교로, 자신들이 다녔지만 이제는 폐교가 된 곳이라는 걸 알게  되는데…  어떻게 무슨 일로 친구들은 폐교에 있는 것일까? 유라와 친구들은 하나, 둘 죽음의 공포에 빠져들게 되는데…",친구|유라|인석|모두|폐교,0,1.9,49,0
186644,데스 키스,https://movie-phinf.pstatic.net/20190923_260/1569225157554wmkvd_JPEG/movie_image.jpg,르네 페르즈,정보없음,액션|범죄|드라마,미국,88.0,20190822,청소년 관람불가,"하반신 마비인 딸과 단둘이 살고 있는 엄마에게 매달 익명의 생활비가 배달된다. 덕분에 딸아이와 편하게 살 수 있지만 대체 누가, 왜 보내는 건지 늘 의문이었는데 어느 날 우연히, 드디어 후원자를 만나게 된다. 하지만 '마음의 짐을 덜기 위해서'라는 의문스러운 대답만이 돌아온다. 그의 정체는 정의의 킬러. 사회 질서를 위해 아무런 대가 없이 악인들을 처치한다. 그런 그의 마음 깊은 곳에 말 못할 무거운 짐이 있는데...",의문|하반신|마비|단둘|엄마,0,6.8,4,0
186649,블랙 호크 다운: 4 솔져스,https://movie-phinf.pstatic.net/20190923_112/1569226953665dtmG3_JPEG/movie_image.jpg,알렉산더 라예 피멘텔,알렉산더 라예 피멘텔,액션|전쟁,미국,70.0,20190905,12세 관람가,서른 세 번째 작전에 투입된 베테랑 부사관 실바. 현장에 처음 투입되어 자신들을 리드하는 중위가 답답하기만 하다. 적진에 들어와 있는 와중에 트럭이 고장 나 버리고 설상가상으로 무전기도 터지지 않는다. 결국 팀을 이끌고 도보로 적진을 빠져나가야 한다. 목을 만들어 강을 타고 빠져나가는 작전. 사관 실바는 어디로 튈지 모르는 부하들과 신뢰할 수 없는 중위까지 이끌고 적진을 가로질러 빠져나가야만 한다. 뜨거운 전우애와 살고자 하는 희망만을 붙든 채 그들의 전쟁이 시작된다.,적진|작전|투입|실바|중위,0,2.1,9,0
186658,프린세스 아야,https://movie-phinf.pstatic.net/20220824_148/1661313661450Q9WbO_JPEG/movie_image.jpg,이성강,백아연|진영,판타지|뮤지컬,대한민국,90.0,20220921,전체 관람가,"특별한 비밀을 감춘 프린세스, 운명에 맞서다!동물로 변하는 저주를 가진 아이들이 태어나는 연리지 왕국.
 연리지의 공주 ‘아야’(백아연)는 어린 시절 엄마가 남겨주신 신비로운 힘을 가진 팔찌로 정체를 숨기며 산다.
 
 이웃나라 바타르가 강력한 군사력으로 영토를 확장하며 주변국들을 위협하자
 ‘아야’는 연리지를 지키기 위해 얼굴도 모르는 바타르의 왕자 ‘바리’(박진영)와 정략결혼을 결심한다.
 한편, 바타르의 장군 ‘섭정’은 왕자를 제거하고 전쟁을 일으키려는 음모를 꾸미는데…
 
 저주의 비밀을 풀고 평화를 지키려는 ‘아야 공주’와 전쟁을 막고자 하는 ‘바리 왕자’의
 운명을 넘어선 환상적인 모험이 펼쳐진다!",연리지|바타르|비밀|운명|왕자,0,9.2,48,0
186674,도화선: 용의 부활,https://movie-phinf.pstatic.net/20200207_271/15810530704246tuTi_JPEG/movie_image.jpg,레이먼드 후버,정보없음,액션,미국,122.0,20200206,청소년 관람불가,"어릴 적부터 형제처럼 지내던 ‘줄리어스’와 ‘모차르트’는 부패하고 폭력적인 도시 데블스 콜드런에서 자라며 도시 최고의 킬러들이 된다. 그러던 중, 그들 앞에 ‘메리’라는 매력적인 여자가 나타나며 둘의 인생은 꼬여가기 시작한다. 모차르트는 첫눈에 메리에게 반하지만 적극적으로 대시하는 줄리어스 때문에 섣불리 다가가지 못하고, 줄리어스 역시 메리에게 푹 빠지며 결혼까지 생각하지만 메리는 모차르트에게 자꾸만 끌리게 된다. 줄리어스 몰래 위험한 사랑에 빠진 두 사람은 그의 눈을 피해 사랑을 나누지만 줄리어스는 둘 사이를 눈치채게 되고 그는 질투심에 분노를 불태운다. 그로 인해 메리는 결국 죽음에 이르고 모차르트 역시 거의 죽었다가 살아나 메리와 자신에게 이런 짓을 한 줄리어스에게 복수심을 갖는다.
 
 마침내 마주하게 된 두 사람. 그들의 운명과 그들 사이에 숨겨졌던 놀라운 음모는 무엇이었을까?",메리|줄리어스|모차르트|도시|역시,0,5.0,1,0
186679,7 솔져스,https://movie-phinf.pstatic.net/20190923_44/1569223076961fxdY9_JPEG/movie_image.jpg,다미안 뵈르그,디나 샤하비,액션|드라마|전쟁,미국,110.0,20190919,청소년 관람불가,"군인들이 어떻게 생활하는지, 그들의 인간적인 모습을 알리고 싶어서 미군부대를 따라 아프간 전쟁에 취재 나온 젊은 종군기자 샘 그레이디. 군인들도 가족과 감정이 있는 똑같은 사람이라는 걸 깨닫게 된다. 팀을 따라 도보 순찰을 나갔다가 갑자기 탈레반군을 만나게 되고 황급히 벙커를 찾아 숨는다. 물도 음식도 없는 벙커에서 버티던 중, 폭탄을 찬 아프간 여자가 벙커에 들어온다. 여자는 폭탄을 터뜨리지 않았고, 순순히 잡혀 의자에 묶인다. 미군들이 전쟁터에 두고 온 동료들을 구하러 나간 후 샘은 벙커에 여자와 단둘이 남겨지는데...",벙커|여자|군인|미군|아프간,0,4.2,5,0
186704,열혈형사,https://movie-phinf.pstatic.net/20200617_218/15923599595547AfO4_JPEG/movie_image.jpg,윤여창,김인권|얀츠카,코미디,대한민국,96.0,20200618,12세 관람가,"경찰서 내에서 허세는 가장 세고  이론보다 구강 수사 하기 바쁜 날라리 형사 ‘동민’ 편안하게 출세하나 싶은 순간, 수사과에 발령 난다.   발령 난 것도 서러운데, 오로지 직진만 하는 FM 형사 ‘몽허’(얀츠카)와  모델 실종 사건의 공조 수사를 맡게 된다.  수사가 진전될수록 단순한 실종이 아님을 직감한 ‘동민’은 오랜만에 형사의 본능을 깨우는데…  이보다 환상적일 수 없다! 코믹뺨타격 날릴 콤비 수사가 시작된다!",수사|형사|발령|실종|경찰서,0,2.1,48,0
186821,정직한 후보,https://movie-phinf.pstatic.net/20200121_186/1579570188386BXMMG_JPEG/movie_image.jpg,장유정,라미란|김무열|나문희,코미디,대한민국,104.0,20200212,12세 관람가,"어제까진 뻥쟁이, 오늘부턴 정직한 후보?!거짓말이 제일 쉬운 3선 국회의원 ‘주상숙’에게 청천벽력이 떨어진다. 하루아침에 거짓말은 1도 할 수 없는 ‘진실의 주둥이’를 갖게 된 것!  최고의 무기인 ‘거짓말’을 잃자 그녀의 인생은 송두리째 흔들리게 되는데…  웃음 빵! 속이 뻥! 뚫리는 통쾌한 웃음 폭격이 시작된다!",거짓말|웃음|어제|오늘|후보,0,6.0,48,0
187051,브링 더 소울 : 더 무비,https://movie-phinf.pstatic.net/20200820_126/1597915374587bLdJg_JPEG/movie_image.jpg,박준수,RM|진|슈가,다큐멘터리,대한민국,101.0,20190807,전체 관람가,"서울을 시작으로 북미와 유럽까지 LOVE YOURSELF 투어를 마친 방탄소년단! 전세계의 팬들과 함께 호흡하고 열광했던 유럽에서의 콘서트가 파리를 마지막으로 끝났다.  그리고 모든 긴장이 풀어진 다음날, 파리의 작은 루프탑 테이블에서 멤버와 팬들에게  하지 못했던 그들만의 이야기를 나누는 작은 뒤풀이가 시작된다.  방탄소년단의 솔직담백한 이야기를 한 테이블에 둘러 앉아 들을 수 있는 설렘 가득한 시간이 펼쳐진다.",시작|유럽|방탄소년단|파리|테이블,0,10.0,50,0
187161,47미터 2,https://movie-phinf.pstatic.net/20190828_168/1566978748244QCEtz_JPEG/movie_image.jpg,요하네스 로버츠,소피 넬리스|시스틴 로즈 스탤론|브리안느 쥬,공포|스릴러,미국,90.0,20190828,15세 관람가,"물에 잠긴 고대 마야의 수중도시 '시발바'를 향해
 짜릿한 동굴 다이빙에 나선 '미아'와 친구들은
 예기치 못한 사고로 미로 같은 동굴 속에 갇혀 헤매던 중
 오랜 시간 굶주린 블라인드 샤크와 맞닥뜨리게 된다.
 
 산소도, 탈출구도 없는 칠흑 같은 어둠 속에 갇힌 이들은
 눈 보다 예민한 제3의 감각으로 좁혀오는 상어떼를 피해
 목숨을 건 극한의 숨바꼭질을 시작하는데..",동굴|고대|마야|수중|도시,0,8.3,50,0
187293,더 레치드: 악령의 저주,https://movie-phinf.pstatic.net/20210628_210/16248461496680fJ8z_JPEG/movie_image.jpg,브렛 피어스,존-폴 하워드|제이미슨 존스,판타지|공포,미국,95.0,20210722,15세 관람가,"부모님의 이혼으로 어머니와 살고 있는 소년 ‘벤’. 방학을 맞아 아버지 ‘리암’이 있는 한적한 바닷마을에 찾아간 그는 매일 밤 기이한 소리가 들리는 옆집을 주시한다.  어느 날 옆집 꼬마 ‘딜런’이 소리소문 없이 사라지게 되고 주변 사람들이 홀린 듯 기억을 잃은 사이, 아이들은 하나 둘씩 실종된다.  끊임없이 기이한 일이 발생하는 마을. 그리고 사건의 행방을 쫓는 ‘벤’의 눈 앞에 마침내 모습을 드러낸 끔찍한 존재.  정체 모를 존재의 죽음의 손길을 느낀 ‘벤’은 자신의 목숨까지도 위협당하기 시작하는데..",마을|소리|옆집|존재|부모님,0,6.0,9,0
187294,비바리움,https://movie-phinf.pstatic.net/20200703_34/1593755949604ASlMe_JPEG/movie_image.jpg,로칸 피네건,이모겐 푸츠|제시 아이젠버그,SF|드라마,미국,97.0,20200716,15세 관람가,"함께 살 곳을 찾던 ‘톰’과 ‘젬마’
 중개인으로부터 ‘욘더’라는 독특한 마을의 9호 집을 소개받는다.
 
 똑같은 모양의 주택들이 즐비한 곳에서
 알 수 없는 기묘함에 사로잡힌 순간, 중개인은 사라져 버린다.
 
 어떤 방향으로 향해도 집 앞에 다다르는 이곳에서
 우리의 선택은 없다, 오직 살아갈 뿐!
 
 “가장 완벽한 안식처가 되어줄 거에요, 영원히”",중개인|마을|소개|모양|주택,0,7.5,46,0
187308,조조 래빗,https://movie-phinf.pstatic.net/20200421_157/1587448540802lEV3G_JPEG/movie_image.jpg,타이카 와이티티,스칼릿 조핸슨|로만 그리핀 데이비스|타이카 와이티티,코미디|드라마|전쟁,미국,108.0,20200205,12세 관람가,"제2차 세계대전 말기, 엄마 ‘로지’(스칼렛 요한슨)와 단둘이 살고 있는 10살 소년 ‘조조’(로만 그리핀 데이비스).
 원하던 독일 소년단에 입단하지만 겁쟁이 토끼라 놀림 받을 뿐이다.  
 상심한 ‘조조’에게 상상 속 친구 ‘히틀러’(타이카 와이티티)는 유일한 위안이 된다.   
 
 ‘조조’는 어느 날 우연히 집에 몰래 숨어 있던 미스터리한 소녀 ‘엘사’(토마신 맥켄지)를 발견하게 된다. 
 세상에서 가장 위험한 인물이 왜 여기에?!
 
 당신을 웃긴 만큼 따뜻하게 안아줄 이야기가 펼쳐진다!",세계대전|말기|엄마|단둘|10,0,9.7,48,0
187310,미나리,https://movie-phinf.pstatic.net/20210429_50/1619658051996HIPXs_JPEG/movie_image.jpg,정이삭,스티븐 연|한예리|윤여정,드라마,미국,115.0,20210303,12세 관람가,"어느 한국 가족의 원더풀한 이야기""미나리는 어디서든 잘 자라""
 
 낯선 미국, 아칸소로 떠나온 한국 가족.
 가족들에게 뭔가 해내는 걸 보여주고 싶은 아빠 '제이콥'(스티븐 연)은
 자신만의 농장을 가꾸기 시작하고 엄마 '모니카'(한예리)도 다시 일자리를 찾는다.
 
 아직 어린 아이들을 위해 ‘모니카’의 엄마 ‘순자’(윤여정)가 함께 살기로 하고
 가방 가득 고춧가루, 멸치, 한약 그리고 미나리씨를 담은 할머니가 도착한다.
 
 의젓한 큰딸 '앤'(노엘 케이트 조)과 장난꾸러기 막내아들 '데이빗'(앨런 김)은
 여느 그랜마같지 않은 할머니가 영- 못마땅한데…
 
 함께 있다면, 새로 시작할 수 있다는 희망으로
 하루하루 뿌리 내리며 살아가는
 어느 가족의 아주 특별한 여정이 시작된다!",가족|시작|한국|엄마|할머니,0,5.9,45,0
187311,바빌론,https://movie-phinf.pstatic.net/20230104_194/1672820527980rV0uX_JPEG/movie_image.jpg,데이미언 셔젤,브래드 피트|마고 로비|디에고 칼바,드라마,미국,189.0,20230201,청소년 관람불가,"모든 순간이 영화가 되는 곳ㅡ'바빌론'황홀하면서도 위태로운 고대 도시, '바빌론'에 비유되던 할리우드.
 '꿈' 하나만을 위해 모인 사람들이 이를 쟁취하기 위해 벌이는 강렬하면서도 매혹적인 이야기",모든|순간|영화|위태|고대,2,0.0,0,0
187312,프렌치 디스패치,https://movie-phinf.pstatic.net/20211021_101/1634786145985rjNpq_JPEG/movie_image.jpg,웨스 앤더슨,틸다 스윈튼|프란시스 맥도맨드|빌 머레이,코미디|드라마|멜로/로맨스,미국,107.0,20211118,15세 관람가,"‘프렌치 디스패치’의 마지막 뉴스레터
화려한 피날레를 장식하다!20세기 초 프랑스에 위치한 오래된 가상의 도시 블라제
 다양한 사건의 희로애락을 담아내는 미국 매거진 ‘프렌치 디스패치’
 
 어느 날, 갑작스러운 편집장의 죽음으로
 최정예 저널리스트들이 한자리에 모이고
 마지막 발행본에 실을 4개의 특종에 대한 이야기를 시작하는데…!
 
 당신을 매료시킬
 마지막 기사가 지금 공개된다!",마지막|뉴스레터|피날레|장식|20,1,7.3,48,0
187320,씽2게더,https://movie-phinf.pstatic.net/20211231_136/1640927037740RqKuo_JPEG/movie_image.jpg,가스 제닝스,매튜 맥커너히|리즈 위더스푼|스칼릿 조핸슨,애니메이션,미국,110.0,20220105,전체 관람가,"전 세계가 주목한 스테이지! 함께 도전할 준비됐지?대국민 오디션 이후 각자의 자리에서 꿈을 이루고 있는 버스터 문(매튜 맥커너히)과 크루들에게
 레드 쇼어 시티에서 전 세계가 주목하는 사상 최고의 쇼가 펼쳐진다는 소식이 들려오고
 버스터 문과 크루들은 도전에 나선다.
 
 그러나 최고의 스테이지에 서기 위한 경쟁은 이전과는 비교도 할 수 없을 만큼 치열하고,
 버스터 문은 완벽한 라이브를 위해 종적을 감춘 레전드 뮤지션 클레이(보노)를 캐스팅하겠다는 파격 선언을 하는데!",버스터|세계|주목|스테이지|도전,0,9.6,49,0
187321,1917,https://movie-phinf.pstatic.net/20200212_161/1581489520959v0cjn_JPEG/movie_image.jpg,샘 멘데스,조지 맥케이|딘-찰스 채프먼,드라마|전쟁,미국,119.0,20200219,15세 관람가,"두 명의 병사, 하나의 미션!
그들이 싸워야 할 것은 적이 아니라 시간이었다!제1차 세계대전이 한창인 1917년.
 독일군에 의해 모든 통신망이 파괴된 상황 속에서
 영국군 병사 '스코필드'(조지 맥케이)와 '블레이크'(딘-찰스 채프먼)에게 하나의 미션이 주어졌다.
 
 함정에 빠진 영국군 부대의 수장 '매켄지' 중령(베네딕트 컴버배치)에게
 '에린무어' 장군(콜린 퍼스)의 공격 중지 명령을 전하는 것!
 
 둘은 1600명의 아군과 '블레이크'의 형(리차드 매든)을 구하기 위해
 전쟁터 한복판을 가로지르며 사투를 이어가는데...",명의|병사|하나|미션|영국군,0,9.8,50,0
187322,크루엘라,https://movie-phinf.pstatic.net/20210512_139/1620799657168vGIqq_JPEG/movie_image.jpg,크레이그 질레스피,엠마 스톤,드라마|범죄|코미디,미국,133.0,20210526,12세 관람가,"처음부터 난 알았어. 내가 특별하단 걸
 그게 불편한 인간들도 있겠지만 모두의 비위를 맞출 수는 없잖아?
 그러다 보니 결국, 학교를 계속 다닐 수가 없었지
 
 우여곡절 런던에 오게 된 나, 에스텔라는 재스퍼와 호레이스를 운명처럼 만났고
 나의 뛰어난 패션 감각을 이용해 완벽한 변장과 빠른 손놀림으로 런던 거리를 싹쓸이 했어
 
 도둑질이 지겹게 느껴질 때쯤, 꿈에 그리던 리버티 백화점에 낙하산(?)으로 들어가게 됐어
 거리를 떠돌았지만 패션을 향한 나의 열정만큼은 언제나 진심이었거든
 
 근데 이게 뭐야, 옷에는 손도 못 대보고 하루 종일 바닥 청소라니
 인내심에 한계를 느끼고 있을 때, 런던 패션계를 꽉 쥐고 있는 남작 부인이 나타났어
 천재는 천재를 알아보는 법! 난 남작 부인의 브랜드 디자이너로 들어가게 되었지
 
 꿈을 이룰 것 같았던 순간도 잠시, 세상에 남작 부인이 ‘그런 사람’이었을 줄이야…
 
 그래서 난 내가 누군지 보여주기로 했어
 잘가, 에스텔라
 
 난 이제 크루엘라야!",런던|남작|부인|에스텔|패션,0,9.2,48,0
187323,베놈 2: 렛 데어 비 카니지,https://movie-phinf.pstatic.net/20210929_275/1632903680953494p8_JPEG/movie_image.jpg,앤디 서키스,톰 하디|미셸 윌리엄스,액션|SF|스릴러,미국,97.0,20211013,15세 관람가,"히어로의 시대는 끝났다‘베놈’과 완벽한 파트너가 된 ‘에디 브록’(톰 하디) 앞에 ‘클리터스 캐서디’(우디 해럴슨)가 ‘카니지’로 등장, 
 앞으로 닥칠 대혼돈의 세상을 예고한다. 
 대혼돈의 시대가 시작되고, 
 악을 악으로 처단할 것인가?",시대|혼돈|히어로|파트너|등장,0,5.0,48,0
187338,대무가,https://movie-phinf.pstatic.net/20220923_242/1663899011738ixnK6_JPEG/movie_image.jpg,이한종,박성웅|양현민|류경수,드라마|코미디,대한민국,108.0,20221012,15세 관람가,쇼타임! 신(神)들린 무당들의 통쾌한 한.판.대.결!유아독존 신빨 대신 술빨로 버티는 40대 마성의 무당 '마성준'(박성웅) 백발백중 1타 무당을 꿈꾸며 역술계를 평정한 30대 스타트업 무당 '청담도령'(양현민) 인생역전 갓생을 노리며 10주 완성 무당학원을 등록한 20대 취준생 무당 '신남'(류경수) 신빨 떨어진 무당들이 용하다 소문난 전설의 '대무가' 비트로 뭉쳤다!  그리고 그들을 이용해서 50억 원을 손에 넣으려는 이 구역 미친X '익수'가 판을 벌리고 '대무가' 무당즈는 각자 일생일대의 한탕을 위해 비트에 몸을 맡긴 채 프리스타일 굿판 대결을 펼치는데…,무당|대결|비트|쇼타임|한판,0,8.7,47,0
187347,토르: 러브 앤 썬더,https://movie-phinf.pstatic.net/20220706_263/1657071698045SKrKH_JPEG/movie_image.jpg,타이카 와이티티,크리스 헴스워스|나탈리 포트만|테사 톰슨,액션|모험|판타지,미국,119.0,20220706,12세 관람가,"""신을 죽이는 자, 신이 상대한다!""슈퍼 히어로 시절이여, 안녕!
 이너피스를 위해 자아 찾기 여정을 떠난 천둥의 신 ‘토르’
 
 그러나, 우주의 모든 신들을 몰살하려는 신 도살자 ‘고르’의 등장으로
 ‘토르’의 안식년 계획은 산산조각 나버린다.
 
 ‘토르’는 새로운 위협에 맞서기 위해,
 ‘킹 발키리’, ‘코르그’, 그리고 전 여자친구 ‘제인’과 재회하게 되는데,
 그녀가 묠니르를 휘두르는 ‘마이티 토르’가 되어 나타나 모두를 놀라게 한다.
 
 이제, 팀 토르는 ‘고르’의 복수에 얽힌 미스터리를 밝히고
 더 큰 전쟁을 막기 위한 전 우주적 스케일의 모험을 시작하는데...
 
 우주 최고의 ‘갓’ 매치가 시작된다!",우주|시작|슈퍼|히어로|시절,0,3.6,95,0
